date,sender_id,message,channel,cleaned_message
4/7/2025 17:46,,"✅HAKI HK2020
✅HAKI HK3030

ቆንጆ Size እና አሪፍ እቃነት ያለው በጣም ቅናሽ የሆነ ሪሲቨር በብዛት አስገብተናል!

😎በብዛት ብቻ ለነጋዴ በጣም ቆንጆ ዋጋ!

ለመግዛት @Lucassheerio
                     0911961727",@marakisat2,ቆንጆ እና አሪፍ እቃነት ያለው በጣም ቅናሽ የሆነ ሪሲቨር በብዛት አስገብተናል በብዛት ብቻ ለነጋዴ በጣም ቆንጆ ዋጋ ለመግዛት
4/7/2025 14:52,,"MI 2K SECURITY CAMERA

በጥሩ ዋጋ !",@marakisat2,በጥሩ ዋጋ
4/7/2025 14:52,,"EZVIZ TY2 CAMERA - FULL HD CAMERA

•በቅድሚያ እራሱ Cameraw ላይ እስከ 256GB Memmory በማድረግ እላዩ ላይ Record አድርጎ Save ያረጋል ሲሞላም እየሰረዘ አዳዲሱን ቀን Save ያረጋል። እስከ 30 ቀን ያስጠቅማል።
•Mi Home የተሰኘውን Application በመጠቀም ዓለማችን ላይ ከየትኛውም ስፍራ በመሆን Videoውን ማየት ፣ Cameraውን 360 Degree ማዟዟር ፣ ድምፅ መስማት እንዲሁም Cameraው አጠገብ ያሉ ሰዎችን ማነጋገር ይችላሉ።
•በ AI የታገዘ SOFTWARE ስላለው የፈለጉትን ሰዓት መርጠው በዛ ሰዓት ላይ የሰው እና የንብረት እንቅስቃሴ ሲኖር መልክት እንዲደርስዎ ማድረግ ይችላሉ።
- በቀን እና በሰዓት ከፋፍሎ Memmory ላይ ስለሚያስቀምጥ የፈለግነውን መርጠን ማየት እንችላለን።
- Memmory ላይ ያለውን በስልካችን ማየት እና Download ማድረግ እንችላለን።

ይህንን ዕቃ መግዛት ወይም ማዘዝ ከፈለጉ 
@lucassheerio
    0911961727",@marakisat2,በቅድሚያ እራሱ ላይ እስከ በማድረግ እላዩ ላይ አድርጎ ያረጋል ሲሞላም እየሰረዘ አዳዲሱን ቀን ያረጋል። እስከ ቀን ያስጠቅማል። የተሰኘውን በመጠቀም ዓለማችን ላይ ከየትኛውም ስፍራ በመሆን ውን ማየት ፣ ውን ማዟዟር ፣ ድምፅ መስማት እንዲሁም ው አጠገብ ያሉ ሰዎችን ማነጋገር ይችላሉ። በ የታገዘ ስላለው የፈለጉትን ሰዓት መርጠው በዛ ሰዓት ላይ የሰው እና የንብረት እንቅስቃሴ ሲኖር መልክት እንዲደርስዎ ማድረግ ይችላሉ። በቀን እና በሰዓት ከፋፍሎ ላይ ስለሚያስቀምጥ የፈለግነውን መርጠን ማየት እንችላለን። ላይ ያለውን በስልካችን ማየት እና ማድረግ እንችላለን። ይህንን ዕቃ መግዛት ወይም ማዘዝ ከፈለጉ
6/17/2025 11:05,,"🔠🔠🔠🔠🔠🔠 🔠🔠🔠🔠
ቡና ማፍያ ማሽን
✔️SKOEDI Single Cup Coffee Maker 
SKOEDI⬇️ Single Cup Coffee Maker With removal filter basket 
Reusable mesh filter Power button with indicator light

ዋጋ💵፦ 3400 ብር

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom,ቡና ማፍያ ማሽን ዋጋ፦ ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/14/2025 9:30,,"📌📣 Silicone Gel Bath Brush

🟢Cleanse and refresh skin with a gentle lather
🟢Also great for household cleaning and scrubbing.
🟢Widened design, intimate double-sided, can be easily extracted with silicone material, which is more convenient
🟢Soft and comfortable foaming, the main squirting out of the main foam, easy to clean
🟢Size: 70x11.5cm


     💲 ዋጋ፦  350 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌

Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ዋጋ፦ ብር ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/12/2025 19:10,,"📌🦴 Knife ቢላ 

☄️ High Quality 

🥩የስጋ, 🦴 የአጥንት 

              💸 1000 ብር

📣 ለማዘዝ = @Orderqnash


ውስን ፍሬ ነው የቀረው ❌❌
Limited Stock ❌

Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ቢላ የስጋ የአጥንት ብር ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/10/2025 12:33,,"🦟⚽️ Baby Mosquito Net

✔️ ተጣጣፊ ቅልጥ ያለ የልጆች አጎበር

💵ዋጋ፦ ✔️ 1300 እና 1400 ብር

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌

Telegram - t.me/qnashcom
✅ ጥራት ✅ ዋስትና ✅ ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ተጣጣፊ ቅልጥ ያለ የልጆች አጎበር ዋጋ፦ እና ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/9/2025 9:55,,"➡️🔼 Hair Dye Brush Bottle

✔️Made of quality plastic material
✔️Great tool for hair dyeing use
✔️Easy to mix hair color potion
✔️Suitable for both professional or home DIY use
✔️Attached with a comb, durable and safe to use
✔️Bottle with scale, easy to mix hair color potio

              💲 ዋጋ፦ 200 ብር 

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌

Telegram - t.me/qnashcom
🛍 ጥራት ☄️ዋስትና 🔼 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ዋጋ፦ ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/8/2025 15:14,,"📌☄️ Orignal Kirkland Signature Hair Regrowth Treatment

📣 Take Control Of Your Hair Loss
✔️ #1 Dermatologist Recommended

        ዋጋ💵፦ አንድ ፍሬ = 1500 ብር
             💵ስድስት ፍሬ = 7800 ብር 

💵 Derma Roller = 600 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom,ዋጋ፦ አንድ ፍሬ ብር ስድስት ፍሬ ብር ብር ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/6/2025 9:24,,"እንኳን ለ1,446ኛው ዒድ አል-አደሃ (አረፋ) በዓል አደረሳችሁ!

በፍቅር፣ በደስታና በአብሮነት የምታከብሩት መልካም የዒድ አል-አደሃ (አረፋ) በዓል እንዲሆንላችሁ ከልብ እንመኛለን።

✨ዒድ ሙባረክ!",@qnashcom,እንኳን ለኛው ዒድ አልአደሃ አረፋ በዓል አደረሳችሁ በፍቅር፣ በደስታና በአብሮነት የምታከብሩት መልካም የዒድ አልአደሃ አረፋ በዓል እንዲሆንላችሁ ከልብ እንመኛለን። ዒድ ሙባረክ
6/5/2025 19:17,,"📌☄️ Orignal Kirkland Signature Hair Regrowth Treatment

📣 Take Control Of Your Hair Loss
✔️ #1 Dermatologist Recommended

        ዋጋ💵፦ አንድ ፍሬ = 1500 ብር
             💵ስድስት ፍሬ = 7800 ብር 

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom,ዋጋ፦ አንድ ፍሬ ብር ስድስት ፍሬ ብር ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
6/4/2025 10:05,,"☄️Spa Gel Socks

⚡️ ለእግር ልስላሴ 
⚡️ ለሚሰነጣጠቅ እግር
⚡️ ድርቀትን የሚያለሰልስ
⚡️ የሚታጠብ

           💲ዋጋ፦ 450 ብር 

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌

Telegram - t.me/qnashcom
Website - www.qnash.com
🔼 ጥራት ✔️ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !
ስልክ: 
ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ለእግር ልስላሴ ለሚሰነጣጠቅ እግር ድርቀትን የሚያለሰልስ የሚታጠብ ዋጋ፦ ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ ስልክ
6/2/2025 11:42,,"📣 IMPULSE SEALER

✔️ የላስቲክ ማሸጊያ
✔️ በኤሌክትሪክ የሚሰራ
✔️ለባልትና  
✔️ምግብ አሽጎ ለማስቀመጥ

➡️ 20cm ስፋት  💵2350
➡️ 30cm ስፋት  💵2800
➡️ 40cm ስፋት  💵3400

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock 📌

Telegram - t.me/qnashcom
Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,የላስቲክ ማሸጊያ በኤሌክትሪክ የሚሰራ ለባልትና ምግብ አሽጎ ለማስቀመጥ ስፋት ስፋት ስፋት ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
5/29/2025 8:22,,"🔥 Laptop Table With Cup Holder
     💯High Quality ‼️

⚡️Size: 60×40×28 CM
⚡️ Available Color: Light Blue, Light Green, Light Pink 

       💵3700 ብር

📣 ለማዘዝ = @Orderqnash

Telegram - t.me/qnashcom 👉

☄️ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ብር ለማዘዝ ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
5/27/2025 10:10,,"🚮🚮🚮🗑🗑🗑🗑🚮🚮🚮🗑🗑🗑የቆሻሻ መጣያ ፕላስቲክ ከረጢት
GARBAGE BAGS

➡️ መቋጠሪያ ያለው
➡️  እንደገና ጥቅም ላይ ሊውል የሚችል
➡️ ጠንካራ
➡️ እርጥበት የማያሳልፍ
➡️ በመሬት ውስጥ ሊበሰብስ የሚችል

💵 ትንሹ 30 ብዛት, 50cm * 50cm = 350 ብር
💵 መካከለኛ 20 ብዛት, 62cm * 80cm = 350 ብር  
💵 ትልቁ 10 ብዛት, 74 cm * 103cm = 350 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌❌

Telegram - t.me/qnashcom
🔼 ጥራት ✔️ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,የቆሻሻ መጣያ ፕላስቲክ ከረጢት መቋጠሪያ ያለው እንደገና ጥቅም ላይ ሊውል የሚችል ጠንካራ እርጥበት የማያሳልፍ በመሬት ውስጥ ሊበሰብስ የሚችል ትንሹ ብዛት ብር መካከለኛ ብዛት ብር ትልቁ ብዛት ብር ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
5/24/2025 20:15,,"🔥📣 IINIMA® Coffee Grinder 

📌Stainless Steel Bowl to mill
        ⚡️coffee 
        ⚡️cardamom
        ⚡️nut 
        ⚡️Spices 
☄️150W

                 💲1500 ብር

Telegram - t.me/qnashcom 👉

☄️ጥራት ✔️ ዋስትና 🛍 ቅናሽ

📍አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ብር ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
5/24/2025 9:59,,"📌🔼 Long Sewer Cleaning Wire Spring

💯 ረጅሙ 1ሜትር ከ 60 ሳንቲም

✔️ቆሻሻ የደፈነብንን ቀዳዳዎች በቀላሉ ለመክፈት የማይመች ቦታ ላይ ዕቃ ለመሳብ ለመፈለግ የሚጠቅም 

😏Bringing more convenience to the people in their daily life.
⚡️Quality iron wire and pp material
⚡️Flexible spring cable and retractable claws
⚡️Long enough to get deep into drains
⚡️Remove any clogs and debris
⚡️For kitchen, bathroom, sinks, drain, tubs, etc.

📏Length :-  1ሜትር ከ 60 ሳንቲም 

       💵650 ብር

ውስን ፍሬ ነው የቀረው ❌❌❌

Telegram - t.me/qnashcom
🔼 ጥራት ✔️ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ረጅሙ ሜትር ከ ሳንቲም ቆሻሻ የደፈነብንን ቀዳዳዎች በቀላሉ ለመክፈት የማይመች ቦታ ላይ ዕቃ ለመሳብ ለመፈለግ የሚጠቅም ሜትር ከ ሳንቲም ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
5/23/2025 9:25,,"⚡️ Waterproof Tape ለሮቶ፥ለጣሪያ እና ለቧንቧ leakage መጠገኛ

📌 for Pipe Leakage 
📌 for Roof Water Leakage Solution 
📌 Aluminium Foil Tape Waterproof Adhesive Tape Sealing Butyl Rubber Tape for Surface Crack, Pipe Rupture ..

5 meter ..

       💲  ዋጋ፦  850 ብር

ውስን ፍሬ ነው የቀረው ❌❌
Limited stock ❌❌

Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,ለሮቶ፥ለጣሪያ እና ለቧንቧ መጠገኛ ዋጋ፦ ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
5/22/2025 8:33,,"📣በቅናሽ በድጋሚ ገብቱዋል

📌📣 Heated Ceramic Hair Straightener Brush

⚡️ዘመናዊ አዲስ የፀጉር መተኮሻ  በኤሌክትሪክ የሚሰራ
⚡️ሌላ ሰዉ ሳያስፈልግዎ ራስዎ ፀጉርዎን በማበጠር ብቻ የሚተኩሱበት አዲስ ማበጠሪያ ፔስትራ 
⚡️ምንም አይነት ድምፅ የሌለዉ 
⚡️ፀጉር የማይጎዳ አስተማማኝ
⚡️ስትሬት እና ከርል የሚሰራ ዕቃ 
⚡️ግዜዎን የሚቆጥብ፣ የማያደክም

         💵 ዋጋ፦  1350 ❌ 1200 ✅

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌
🔼 ጥራት ✔️ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom,በቅናሽ በድጋሚ ገብቱዋል ዘመናዊ አዲስ የፀጉር መተኮሻ በኤሌክትሪክ የሚሰራ ሌላ ሰዉ ሳያስፈልግዎ ራስዎ ፀጉርዎን በማበጠር ብቻ የሚተኩሱበት አዲስ ማበጠሪያ ፔስትራ ምንም አይነት ድምፅ የሌለዉ ፀጉር የማይጎዳ አስተማማኝ ስትሬት እና ከርል የሚሰራ ዕቃ ግዜዎን የሚቆጥብ፣ የማያደክም ዋጋ፦ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር መገናኛ ዘፍመሽ ግራንድ ሞል ተኛ ፎቅ ቁጥር ቁጥር ጀሞ ከለላ ህንፃ ግራውንድ ለይ ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና መሆኑ ያረጋግጡ ስልክ
